plot_idx,cues,trials_idx,rewards,forgone_rewards,regrets,perc_opt_actions,entropy,value_fn,policy_0,policy_1,uo_idx,uo_regrets,uo_rewards,uo_forgone_rewards,uo_perc_opt_actions
3900,0,21,0.3120265,0.18284407,0.017798295,0.79450756,0.019999254,1.3761002,0.5171334,0.48286662,21,0.029478377,0.30476642,0.19010417,0.72632575
3900,0,22,0.3135259,0.1780303,0.017401356,0.7957702,0.021362077,1.1802295,0.52113384,0.47886616,22,0.028945707,0.3007418,0.19602273,0.73405933
3900,0,23,0.3129735,0.18102904,0.017705966,0.7946654,0.027773345,0.83998746,0.52491075,0.47508925,23,0.027492896,0.3012153,0.19381313,0.7323232
3900,1,0,0.24897411,0.2466067,0.085815966,0.49400252,0.07725001,1.4697546,0.111628465,0.8883715,24,0.02828914,0.305161,0.19184028,0.72758836
3900,1,1,0.289536,0.20549242,0.043653723,0.6541982,0.017141238,1.4707909,0.4989189,0.5010811,25,0.02740846,0.30626577,0.18876262,0.7359533
3900,1,2,0.28874683,0.2080966,0.041744,0.66335225,0.057049774,1.5348104,0.53111476,0.46888524,26,0.02668166,0.30153093,0.19547033,0.7299558
3900,1,3,0.29434976,0.2014678,0.036421243,0.6901831,0.05398427,1.5459062,0.5240601,0.47593993,27,0.026781091,0.307923,0.18876262,0.73721594
3900,1,4,0.30271465,0.20430872,0.032289296,0.7130682,0.046893205,1.5520371,0.5254062,0.47459385,28,0.02647096,0.30618685,0.19018309,0.74715906
3900,1,5,0.30484533,0.19278724,0.027941918,0.7327967,0.042590618,1.563112,0.52772844,0.4722716,29,0.026527777,0.30981693,0.19215593,0.74116164
3900,1,6,0.305161,0.19270833,0.026638258,0.7410038,0.039304193,1.5684136,0.52303505,0.47696498,30,0.02617661,0.30839646,0.1857639,0.7438447
3900,1,7,0.30871212,0.19026199,0.025503471,0.74636996,0.037222363,1.576138,0.5245292,0.4754708,31,0.025803346,0.30673927,0.19026199,0.7421086
3900,1,8,0.3107639,0.18544823,0.024060134,0.75410354,0.032774195,1.580284,0.5227106,0.47728938,32,0.025583176,0.3052399,0.19128788,0.7484217
3900,1,9,0.30981693,0.18734217,0.023464331,0.75883836,0.031300243,1.5835645,0.5216975,0.47830248,33,0.024458649,0.31242108,0.18884154,0.7495265
3900,1,10,0.3102904,0.19010417,0.022526043,0.76278406,0.02733096,1.5866413,0.52173793,0.47826204,34,0.024102746,0.30626577,0.18568498,0.75457704
3900,1,11,0.30950126,0.18686868,0.021848168,0.76641417,0.029061142,1.5901083,0.5220501,0.47794986,35,0.025557132,0.3064236,0.1908933,0.7427399
3900,1,12,0.31265783,0.18678977,0.02141414,0.7689394,0.02748493,1.5916644,0.5209705,0.4790295,36,0.02525647,0.30776516,0.19468118,0.7422664
3900,1,13,0.31052715,0.18031882,0.020702336,0.7765151,0.02578557,1.5917352,0.5165481,0.48345193,37,0.023552714,0.31092173,0.18813132,0.7544192
3900,1,14,0.31107953,0.1869476,0.020099431,0.7779356,0.025210222,1.5916694,0.5169059,0.48309407,38,0.023399621,0.3120265,0.19073547,0.7552083
3900,1,15,0.3131313,0.18379104,0.019708807,0.77840906,0.024244713,1.5865364,0.5174659,0.4825341,39,0.022740686,0.31210542,0.18671086,0.7605745
3900,1,16,0.3092645,0.18552715,0.0195494,0.78188133,0.025526628,1.5816523,0.51771325,0.48228678,40,0.022474747,0.3092645,0.17984533,0.7635732
3900,1,17,0.3129735,0.17960858,0.01894413,0.7847222,0.023662828,1.5728116,0.516321,0.48367903,41,0.022004418,0.31044823,0.18955177,0.76278406
3900,1,18,0.31889203,0.18386994,0.019000158,0.78582704,0.023922278,1.5602391,0.5150688,0.48493117,42,0.022827493,0.30658144,0.18481691,0.7594697
3900,1,19,0.31399935,0.18331756,0.018734217,0.78803664,0.022900013,1.5341287,0.5134761,0.4865239,43,0.022687025,0.309738,0.19207703,0.7566288
3900,1,20,0.31739268,0.18386994,0.018376736,0.7896149,0.023077613,1.4833583,0.5147833,0.48521662,44,0.022671245,0.3107639,0.18686868,0.764678
3900,1,21,0.30823863,0.18647411,0.01819997,0.7907197,0.023630546,1.3839554,0.514249,0.48575094,45,0.021776358,0.31368372,0.18781565,0.7616793
3900,1,22,0.3192866,0.18158144,0.018191287,0.79103535,0.02563374,1.1896363,0.5142756,0.48572436,46,0.022434503,0.3092645,0.18955177,0.7668876
3900,1,23,0.31368372,0.18718435,0.018257575,0.791351,0.030201484,0.85519916,0.5156184,0.4843816,47,0.021615373,0.3120265,0.18813132,0.76483583
3900,2,0,0.25205177,0.2421875,0.08360954,0.49084595,0.088053934,1.4857591,0.07125171,0.9287483,48,0.021533301,0.31652462,0.18631628,0.764678
3900,2,1,0.29774305,0.20643939,0.041972853,0.66729796,0.0205282,1.4710329,0.48368818,0.5163118,49,0.021205809,0.3141572,0.1880524,0.7676768
3900,2,2,0.29505998,0.20604482,0.040986426,0.6657197,0.057953306,1.5407097,0.3779552,0.6220448,50,0.021426767,0.30602905,0.18276516,0.7621528
3900,2,3,0.30224118,0.19831124,0.035143625,0.69286615,0.047132675,1.54582,0.4016326,0.5983674,51,0.020788351,0.30989584,0.18568498,0.76625633
3900,2,4,0.3003472,0.19878472,0.030765466,0.71559346,0.041421164,1.5513341,0.40599823,0.59400177,52,0.021208176,0.30484533,0.18631628,0.7643624
3900,2,5,0.30784407,0.19262941,0.028288353,0.7253788,0.03685861,1.5562212,0.40643913,0.5935609,53,0.020531882,0.30705494,0.1858428,0.7743056
3900,2,6,0.3068971,0.19199811,0.02714252,0.7313763,0.030494027,1.5617954,0.40692168,0.5930783,54,0.021115057,0.30942234,0.18631628,0.7676768
3900,2,7,0.31131628,0.19207703,0.025410354,0.74116164,0.029010857,1.5670002,0.40769112,0.5923089,55,0.020387469,0.30776516,0.18363321,0.7722538
3900,2,8,0.3057134,0.18931502,0.02477825,0.74463385,0.026734328,1.571689,0.4087912,0.5912088,56,0.02073548,0.31218433,0.18844697,0.76815027
3900,2,9,0.3103693,0.1897885,0.02363873,0.7517361,0.023896849,1.576345,0.41023207,0.58976793,57,0.020760732,0.3107639,0.18268624,0.76799244
3900,2,10,0.30492425,0.18947285,0.02305003,0.7544192,0.022928232,1.5804087,0.4089157,0.59108436,58,0.020209122,0.3113952,0.18536931,0.77840906
3900,2,11,0.30595013,0.1869476,0.022779357,0.7566288,0.023394587,1.5816007,0.41152897,0.58847106,59,0.019671718,0.31376263,0.18339646,0.7785669
3900,2,12,0.31502524,0.18844697,0.021939708,0.76325756,0.020830205,1.5803833,0.41025692,0.5897431,60,0.02149858,0.31155303,0.18607955,0.76530933
3900,2,13,0.30697602,0.18394886,0.021683238,0.76325756,0.02050075,1.5806025,0.4104043,0.58959574,61,0.02026673,0.3131313,0.18742108,0.7706755
3900,2,14,0.309738,0.18907829,0.02149858,0.76483583,0.019580891,1.5790057,0.4127229,0.5872771,62,0.019248737,0.3108428,0.18607955,0.7856692
3900,2,15,0.31589332,0.1841067,0.02123974,0.765625,0.019417735,1.5770844,0.41243654,0.58756346,63,0.019398674,0.3129735,0.18221276,0.78061867
3900,2,16,0.3147096,0.18757892,0.020782826,0.7695707,0.020512376,1.572813,0.41308117,0.58691883,64,0.020739425,0.3125,0.17842488,0.77146465
3900,2,17,0.31013256,0.18686868,0.02072443,0.76751894,0.018357567,1.5674838,0.41442928,0.5855707,65,0.01931029,0.3158144,0.18513258,0.787721
3900,2,18,0.31328914,0.18631628,0.020371685,0.7728851,0.017960098,1.5532521,0.41380286,0.58619714,66,0.020180713,0.3141572,0.18615846,0.77761996
3900,2,19,0.3146307,0.1880524,0.020251736,0.77241164,0.017839665,1.5284035,0.41608793,0.5839121,67,0.020025251,0.31549874,0.18702652,0.7739899
3900,2,20,0.31762943,0.1863952,0.019910827,0.7738321,0.018937064,1.4816165,0.41611946,0.58388054,68,0.019745896,0.30839646,0.18947285,0.7774621
3900,2,21,0.31265783,0.19081439,0.020159407,0.7728851,0.019415557,1.3824795,0.41737086,0.58262914,69,0.018958334,0.31518307,0.18623738,0.78377527
3900,2,22,0.3157355,0.18821023,0.019666983,0.7750947,0.020177308,1.1887455,0.41908425,0.58091575,70,0.019207703,0.31005368,0.17779356,0.78582704
3900,2,23,0.31557766,0.18481691,0.02011995,0.7735164,0.025664438,0.840011,0.42006132,0.57993865,71,0.01981534,0.30989584,0.18615846,0.7750947
3900,3,0,0.25086805,0.25402462,0.08401673,0.4938447,0.049862694,1.4551393,0.04519217,0.9548079,72,0.01914536,0.31439394,0.18686868,0.78046083
3900,3,1,0.28922033,0.20991161,0.042965595,0.6557765,0.015035431,1.466939,0.49118897,0.508811,73,0.020042613,0.3114741,0.18718435,0.77241164
3900,3,2,0.28914142,0.21314709,0.04240215,0.6597222,0.07677043,1.5532342,0.44221157,0.55778843,74,0.019797191,0.3158144,0.18260732,0.7733586
3900,3,3,0.29821655,0.20375632,0.033158932,0.7053346,0.053121652,1.5492502,0.45937142,0.54062855,75,0.01997159,0.31321022,0.18489583,0.78109217
3900,3,4,0.305161,0.1953125,0.029483112,0.72190654,0.042562693,1.5526448,0.4619922,0.5380078,76,0.019719854,0.31092173,0.18323864,0.77446336
3900,3,5,0.30808082,0.1969697,0.028507734,0.725221,0.037322562,1.5585095,0.46709418,0.5329058,77,0.019584911,0.31392047,0.1869476,0.78109217
3900,3,6,0.3025568,0.19128788,0.026413351,0.7400568,0.03295674,1.5630604,0.46345612,0.53654385,78,0.018297033,0.30776516,0.18213384,0.7856692
3900,3,7,0.30705494,0.19262941,0.02494397,0.7460543,0.033702657,1.569437,0.46809858,0.5319014,79,0.0188589,0.31273675,0.18110795,0.7896149
3900,3,8,0.31021148,0.18836805,0.02432134,0.75031567,0.031206124,1.5734681,0.47230816,0.52769184,80,0.019930555,0.3175505,0.18702652,0.7791982
3900,3,9,0.3108428,0.19065657,0.023279672,0.7547349,0.027578134,1.5771956,0.4732421,0.5267579,81,0.018605588,0.31455177,0.18631628,0.7847222
3900,3,10,0.3108428,0.18568498,0.022350853,0.76073235,0.02502221,1.5781713,0.47700247,0.52299756,82,0.019120896,0.31392047,0.18386994,0.78661615
3900,3,11,0.3081597,0.19041982,0.021750316,0.7626263,0.023107937,1.5829005,0.4775301,0.52246994,83,0.019137468,0.31589332,0.18892045,0.7833018
3900,3,12,0.31234217,0.18726325,0.021724274,0.76530933,0.021855839,1.5808641,0.47826543,0.52173454,84,0.018260732,0.3164457,0.18623738,0.787721
3900,3,13,0.31392047,0.18821023,0.021074021,0.7678346,0.021517294,1.5800513,0.4796235,0.5203765,85,0.018771306,0.31384155,0.18631628,0.78188133
3900,3,14,0.3120265,0.18986742,0.020981692,0.7686237,0.021315943,1.579664,0.48177484,0.51822513,86,0.01970565,0.31013256,0.18568498,0.78409094
3900,3,15,0.31178978,0.18876262,0.02052557,0.77020204,0.01943584,1.5789257,0.48271838,0.5172816,87,0.018677399,0.31376263,0.18229167,0.7817235
3900,3,16,0.3114741,0.1891572,0.020190973,0.7750947,0.019591527,1.5721797,0.48283395,0.5171661,88,0.01924716,0.30847538,0.18481691,0.7801452
3900,3,17,0.31549874,0.18379104,0.020097064,0.7730429,0.01969865,1.5667028,0.48370042,0.5162996,89,0.019410511,0.315262,0.18513258,0.78267044
3900,3,18,0.30847538,0.1857639,0.02003551,0.77446336,0.020343978,1.5530015,0.48386344,0.5161365,90,0.019033302,0.31478852,0.18994634,0.7842487
3900,3,19,0.31518307,0.18481691,0.019969223,0.77635735,0.020853374,1.5291487,0.4855836,0.5144164,91,0.018224431,0.31478852,0.18292297,0.7874053
3900,3,20,0.31060606,0.18726325,0.019581756,0.77714646,0.022984931,1.4827006,0.48696217,0.5130378,92,0.018364111,0.3192077,0.18386994,0.79498106
3900,3,21,0.31273675,0.18757892,0.01984375,0.7768308,0.024261154,1.3879364,0.48895618,0.51104385,93,0.018511679,0.3130524,0.18323864,0.7886679
3900,3,22,0.3169981,0.18544823,0.01952099,0.7782513,0.026983453,1.1982443,0.49055722,0.50944275,94,0.019442076,0.31226325,0.18284407,0.7774621
3900,3,23,0.31242108,0.18852589,0.019401042,0.7796717,0.032940343,0.85280997,0.4949517,0.50504833,95,0.01970644,0.31107953,0.18213384,0.7796717
4000,0,0,0.234375,0.28125,0.085234374,0.484375,0.07154289,1.5124371,0.06328827,0.9367117,0,0.076171875,0.25,0.2421875,0.46875
4000,0,1,0.34375,0.203125,0.038046874,0.765625,0.018255712,1.4643329,0.5740149,0.4259851,1,0.067734376,0.28125,0.2265625,0.53125
4000,0,2,0.3046875,0.1796875,0.031875,0.75,0.05484447,1.5485834,0.4199779,0.5800221,2,0.07570313,0.2421875,0.203125,0.546875
4000,0,3,0.3359375,0.2265625,0.023125,0.78125,0.05011745,1.5485924,0.5090091,0.49099085,3,0.075546876,0.3046875,0.2578125,0.546875
4000,0,4,0.296875,0.1796875,0.021328125,0.78125,0.059020326,1.5793657,0.50431967,0.49568027,4,0.080625,0.234375,0.203125,0.5625
4000,0,5,0.359375,0.15625,0.019609373,0.796875,0.03307428,1.5527452,0.5192939,0.48070604,5,0.08554687,0.2421875,0.1953125,0.59375
4000,0,6,0.328125,0.1640625,0.026171874,0.765625,0.017126478,1.5775728,0.5012577,0.49874234,6,0.0728125,0.265625,0.21875,0.609375
4000,0,7,0.3359375,0.171875,0.023203123,0.796875,0.02514587,1.5720068,0.5059759,0.4940242,7,0.07671875,0.21875,0.2109375,0.5625
4000,0,8,0.3359375,0.1796875,0.016718749,0.8125,0.031190135,1.592469,0.52565,0.47435004,8,0.046406254,0.28125,0.1875,0.609375
4000,0,9,0.296875,0.125,0.021328125,0.765625,0.020757146,1.6008208,0.5064317,0.4935683,9,0.047890626,0.2890625,0.2421875,0.671875
4000,0,10,0.34375,0.15625,0.02078125,0.796875,0.033564433,1.598213,0.498017,0.501983,10,0.053437497,0.34375,0.1953125,0.59375
4000,0,11,0.328125,0.15625,0.0175,0.828125,0.0359799,1.604497,0.51480657,0.48519343,11,0.047265623,0.2890625,0.21875,0.703125
4000,0,12,0.328125,0.1796875,0.0150781255,0.84375,0.021772174,1.5837533,0.49857283,0.5014271,12,0.021484375,0.296875,0.140625,0.765625
4000,0,13,0.28125,0.171875,0.01546875,0.828125,0.032250915,1.6086657,0.49946028,0.5005397,13,0.028203126,0.2890625,0.203125,0.703125
4000,0,14,0.296875,0.203125,0.014140625,0.84375,0.021661991,1.5833513,0.4984768,0.5015232,14,0.0340625,0.2734375,0.1875,0.71875
4000,0,15,0.28125,0.15625,0.0165625,0.828125,0.027242206,1.5874038,0.48135275,0.51864725,15,0.04539063,0.3125,0.1875,0.65625
4000,0,16,0.3203125,0.1953125,0.015625,0.828125,0.009024771,1.5691024,0.48364818,0.5163518,16,0.028906249,0.2890625,0.1640625,0.71875
4000,0,17,0.3359375,0.203125,0.013046875,0.859375,0.023235936,1.5746261,0.50601786,0.49398214,17,0.030625,0.28125,0.2109375,0.71875
4000,0,18,0.2890625,0.1328125,0.0128125,0.859375,0.012378225,1.5499116,0.50070596,0.49929404,18,0.051015623,0.2109375,0.171875,0.625
4000,0,19,0.3203125,0.1640625,0.0128125,0.859375,0.0075010606,1.4978491,0.51519245,0.4848075,19,0.05375,0.2890625,0.1875,0.625
4000,0,20,0.3203125,0.1484375,0.013046875,0.859375,0.014236733,1.4746628,0.51540524,0.48459476,20,0.052890625,0.296875,0.2578125,0.53125
4000,0,21,0.265625,0.1796875,0.01265625,0.875,0.021608425,1.3274333,0.52467537,0.47532463,21,0.03796875,0.2578125,0.234375,0.65625
4000,0,22,0.3125,0.171875,0.011640625,0.859375,0.03171601,1.0780978,0.49440658,0.5055935,22,0.039765626,0.3203125,0.1953125,0.65625
4000,0,23,0.3125,0.171875,0.0132031245,0.84375,0.025656678,0.6658392,0.5009388,0.4990612,23,0.036484376,0.3671875,0.1640625,0.703125
4000,1,0,0.265625,0.2265625,0.08421875,0.515625,0.03901071,1.4547223,0.05681901,0.94318104,24,0.024687499,0.34375,0.2109375,0.703125
4000,1,1,0.28125,0.21875,0.0615625,0.515625,0.010644513,1.4741249,0.45161194,0.54838806,25,0.035078127,0.3515625,0.2578125,0.6875
4000,1,2,0.2578125,0.21875,0.062421873,0.53125,0.093518354,1.5731509,0.4326498,0.5673502,26,0.0453125,0.28125,0.2578125,0.59375
4000,1,3,0.2734375,0.2578125,0.051953122,0.59375,0.06473033,1.5479673,0.36009273,0.63990724,27,0.025,0.3125,0.1328125,0.75
4000,1,4,0.3125,0.25,0.03296875,0.671875,0.044824228,1.5502226,0.34867615,0.6513238,28,0.023671875,0.328125,0.203125,0.765625
4000,1,5,0.234375,0.21875,0.04117187,0.640625,0.04995145,1.5611639,0.45257652,0.5474235,29,0.021171875,0.296875,0.15625,0.75
4000,1,6,0.3359375,0.2109375,0.028828125,0.671875,0.037942506,1.5557652,0.42551202,0.574488,30,0.021953125,0.328125,0.171875,0.75
4000,1,7,0.2890625,0.1875,0.0190625,0.765625,0.03988493,1.5618284,0.39611387,0.6038861,31,0.03,0.3125,0.171875,0.703125
4000,1,8,0.328125,0.15625,0.02390625,0.71875,0.018927097,1.5680747,0.40281707,0.59718287,32,0.0203125,0.34375,0.1328125,0.734375
4000,1,9,0.34375,0.203125,0.024296874,0.703125,0.018382374,1.5761038,0.42042482,0.57957524,33,0.0203125,0.34375,0.171875,0.796875
4000,1,10,0.34375,0.21875,0.019453125,0.75,0.04123414,1.5952994,0.4265797,0.5734203,34,0.021484375,0.28125,0.15625,0.78125
4000,1,11,0.328125,0.1875,0.02046875,0.71875,0.025208998,1.5884607,0.40687898,0.593121,35,0.02828125,0.28125,0.171875,0.6875
4000,1,12,0.34375,0.1484375,0.015625,0.75,0.02660958,1.5850886,0.41643104,0.58356893,36,0.022968749,0.2890625,0.21875,0.734375
4000,1,13,0.328125,0.15625,0.01625,0.734375,0.022222724,1.5717058,0.42450172,0.5754983,37,0.035625,0.2578125,0.2265625,0.6875
4000,1,14,0.3125,0.1875,0.015625,0.75,0.013329724,1.5797603,0.40741575,0.59258425,38,0.026406249,0.3046875,0.15625,0.71875
4000,1,15,0.3203125,0.1953125,0.01234375,0.765625,0.021295153,1.5901626,0.39435127,0.6056487,39,0.0178125,0.3515625,0.1875,0.78125
4000,1,16,0.359375,0.21875,0.012968751,0.75,0.018984122,1.5650189,0.40405604,0.5959439,40,0.02953125,0.2890625,0.1640625,0.75
4000,1,17,0.34375,0.15625,0.012578125,0.75,0.01672161,1.5670943,0.37717468,0.6228253,41,0.024687499,0.34375,0.1953125,0.703125
4000,1,18,0.3046875,0.171875,0.01234375,0.765625,0.01826009,1.5695422,0.39387193,0.60612804,42,0.03171875,0.28125,0.2421875,0.640625
4000,1,19,0.3203125,0.1953125,0.01234375,0.765625,0.031792425,1.5456724,0.4016052,0.5983948,43,0.024296876,0.3046875,0.203125,0.78125
4000,1,20,0.3203125,0.171875,0.012578125,0.75,0.051319227,1.4960862,0.3895648,0.6104352,44,0.035234373,0.265625,0.1953125,0.65625
4000,1,21,0.296875,0.1484375,0.01234375,0.765625,0.026713178,1.3475444,0.39583445,0.60416555,45,0.026171878,0.265625,0.1171875,0.734375
4000,1,22,0.328125,0.1640625,0.0125,0.75,0.020043224,1.1470332,0.4027148,0.5972852,46,0.021328125,0.265625,0.171875,0.703125
4000,1,23,0.3203125,0.21875,0.01359375,0.75,0.029550323,0.780962,0.38309526,0.6169048,47,0.011875,0.2578125,0.171875,0.796875
4000,2,0,0.2265625,0.2265625,0.08499999,0.53125,0.080375195,1.5083783,0.062477816,0.9375222,48,0.021328125,0.3359375,0.1953125,0.734375
4000,2,1,0.265625,0.21875,0.0790625,0.4375,0.040179774,1.509117,0.5280539,0.4719461,49,0.027265627,0.328125,0.171875,0.71875
4000,2,2,0.1953125,0.2421875,0.08125,0.453125,0.0997729,1.5895458,0.47336894,0.52663106,50,0.022421874,0.3046875,0.1796875,0.71875
4000,2,3,0.28125,0.234375,0.051953126,0.625,0.06556612,1.5507897,0.48640692,0.5135931,51,0.0171875,0.2734375,0.1640625,0.8125
4000,2,4,0.296875,0.203125,0.052734375,0.59375,0.053133003,1.5562003,0.54696876,0.45303124,52,0.027578125,0.2890625,0.21875,0.625
4000,2,5,0.2578125,0.171875,0.043046877,0.609375,0.03454168,1.5283964,0.54526824,0.45473176,53,0.018046875,0.3125,0.15625,0.796875
4000,2,6,0.2890625,0.171875,0.040546875,0.640625,0.038296565,1.5371646,0.5419843,0.45801565,54,0.0221875,0.2734375,0.15625,0.796875
4000,2,7,0.2890625,0.21875,0.03726562,0.6875,0.019836824,1.5533893,0.5447977,0.45520225,55,0.025781251,0.2578125,0.1640625,0.71875
4000,2,8,0.25,0.203125,0.038828123,0.65625,0.025686912,1.5539362,0.54801124,0.4519887,56,0.018593749,0.3359375,0.125,0.84375
4000,2,9,0.2734375,0.2109375,0.035234377,0.65625,0.026920486,1.5405861,0.5376972,0.46230286,57,0.012890624,0.3515625,0.2109375,0.8125
4000,2,10,0.2734375,0.2109375,0.038984373,0.640625,0.032865413,1.5630553,0.5417763,0.45822376,58,0.025781251,0.3125,0.171875,0.765625
4000,2,11,0.2578125,0.25,0.035546873,0.671875,0.009182879,1.5507567,0.5319403,0.46805972,59,0.023203125,0.2578125,0.1796875,0.765625
4000,2,12,0.3125,0.21875,0.035937496,0.65625,0.018621523,1.5427436,0.551798,0.44820198,60,0.0111718755,0.3515625,0.1640625,0.8125
4000,2,13,0.28125,0.203125,0.035546873,0.65625,0.02070006,1.549584,0.52565575,0.4743443,61,0.037656248,0.3046875,0.2421875,0.625
4000,2,14,0.2890625,0.1484375,0.035546873,0.671875,0.027808934,1.5565664,0.5418897,0.45811027,62,0.024687499,0.3046875,0.1640625,0.78125
4000,2,15,0.2734375,0.2421875,0.035937496,0.65625,0.019881539,1.5288392,0.5511346,0.4488654,63,0.031015627,0.2890625,0.1953125,0.640625
4000,2,16,0.2890625,0.1640625,0.03140625,0.6875,0.017384993,1.5496252,0.5646877,0.4353123,64,0.013750001,0.3203125,0.1953125,0.78125
4000,2,17,0.28125,0.1953125,0.031015625,0.703125,0.023056837,1.5446938,0.5675199,0.4324801,65,0.028671876,0.2890625,0.2421875,0.703125
4000,2,18,0.3046875,0.1640625,0.03664062,0.671875,0.012756456,1.5298373,0.57687396,0.42312604,66,0.025625,0.375,0.15625,0.71875
4000,2,19,0.2265625,0.1796875,0.03140625,0.6875,0.011021776,1.4943802,0.5769012,0.42309883,67,0.016484374,0.2421875,0.1796875,0.78125
4000,2,20,0.234375,0.2109375,0.03140625,0.6875,0.030859565,1.4560874,0.5610607,0.43893927,68,0.015312499,0.359375,0.25,0.71875
4000,2,21,0.3046875,0.140625,0.03140625,0.6875,0.024405248,1.3621988,0.57488185,0.42511815,69,0.022890624,0.390625,0.1875,0.75
4000,2,22,0.296875,0.1796875,0.02765625,0.71875,0.021887047,1.154045,0.5741134,0.42588654,70,0.026875,0.3359375,0.171875,0.734375
4000,2,23,0.2890625,0.1796875,0.0275,0.71875,0.052943867,0.6646121,0.5827783,0.41722167,71,0.014531251,0.3125,0.1484375,0.796875
4000,3,0,0.21875,0.21875,0.10460938,0.4375,0.04509843,1.477704,0.04124353,0.9587565,72,0.025078125,0.3046875,0.234375,0.703125
4000,3,1,0.265625,0.1875,0.055703126,0.640625,0.015943859,1.4816471,0.5660776,0.43392247,73,0.020000001,0.328125,0.1640625,0.703125
4000,3,2,0.265625,0.1953125,0.049765624,0.625,0.0751643,1.5426288,0.50307196,0.49692807,74,0.010546875,0.28125,0.09375,0.84375
4000,3,3,0.3203125,0.1875,0.036484376,0.671875,0.0732682,1.544545,0.45826763,0.5417324,75,0.023671875,0.2421875,0.2109375,0.703125
4000,3,4,0.3359375,0.203125,0.024687499,0.734375,0.04491133,1.558469,0.49769437,0.5023056,76,0.021796875,0.3203125,0.203125,0.78125
4000,3,5,0.2890625,0.1796875,0.025781251,0.734375,0.021736396,1.5481178,0.45747295,0.542527,77,0.016328124,0.3046875,0.1640625,0.765625
4000,3,6,0.2578125,0.2109375,0.031093748,0.703125,0.02718283,1.5581552,0.45779032,0.5422096,78,0.018515626,0.28125,0.15625,0.78125
4000,3,7,0.2890625,0.140625,0.0246875,0.75,0.0340854,1.5644397,0.46506584,0.5349341,79,0.02140625,0.296875,0.1796875,0.75
4000,3,8,0.3203125,0.1875,0.023671875,0.75,0.026907053,1.5426644,0.47761214,0.52238786,80,0.0321875,0.2578125,0.1953125,0.75
4000,3,9,0.3046875,0.1640625,0.025625,0.734375,0.015733272,1.528459,0.48306993,0.51693004,81,0.024609376,0.328125,0.1640625,0.734375
4000,3,10,0.296875,0.1953125,0.0246875,0.75,0.020954229,1.5589823,0.46833885,0.5316612,82,0.012890626,0.328125,0.140625,0.875
4000,3,11,0.3203125,0.1484375,0.0246875,0.75,0.020712893,1.5639509,0.48941934,0.5105807,83,0.015234375,0.3046875,0.125,0.828125
4000,3,12,0.3203125,0.15625,0.022890626,0.75,0.011429927,1.5693264,0.49863735,0.5013626,84,0.014296874,0.3125,0.1953125,0.796875
4000,3,13,0.265625,0.1796875,0.022499999,0.765625,0.0061012255,1.5589608,0.48446944,0.5155306,85,0.018828124,0.2890625,0.203125,0.734375
4000,3,14,0.34375,0.109375,0.022890626,0.75,0.025686067,1.5523672,0.4999305,0.50006956,86,0.019296873,0.296875,0.15625,0.703125
4000,3,15,0.2890625,0.171875,0.022890626,0.75,0.009741852,1.5632432,0.49997094,0.500029,87,0.017421875,0.28125,0.2109375,0.8125
4000,3,16,0.3515625,0.1640625,0.022499999,0.765625,0.02902915,1.5572689,0.50420046,0.4957995,88,0.018046875,0.2734375,0.171875,0.8125
4000,3,17,0.3359375,0.15625,0.022890626,0.75,0.009965431,1.5514032,0.50025225,0.49974775,89,0.0067968746,0.296875,0.1484375,0.828125
4000,3,18,0.2890625,0.1328125,0.024921875,0.734375,0.023669172,1.5347964,0.52062875,0.4793712,90,0.02421875,0.3359375,0.1484375,0.71875
4000,3,19,0.265625,0.1953125,0.023671875,0.75,0.027586903,1.5057791,0.526804,0.47319603,91,0.014609375,0.3203125,0.1875,0.8125
4000,3,20,0.3359375,0.1875,0.022890626,0.75,0.011497997,1.4385862,0.4997679,0.5002321,92,0.018671874,0.3359375,0.1328125,0.734375
4000,3,21,0.34375,0.1875,0.022890626,0.75,0.035147537,1.3509728,0.50850785,0.4914922,93,0.014296874,0.328125,0.1640625,0.828125
4000,3,22,0.2890625,0.1640625,0.019375,0.78125,0.021298958,1.0949236,0.51487243,0.48512757,94,0.02390625,0.328125,0.2265625,0.734375
4000,3,23,0.3515625,0.1640625,0.021640625,0.765625,0.023160027,0.7837534,0.52010036,0.47989964,95,0.021796875,0.3125,0.203125,0.75
4000,0,0,0.24984217,0.25591856,0.08359849,0.49258208,0.08199022,1.4793717,0.069373265,0.93062675,0,0.08410984,0.24684343,0.25071022,0.49558082
4000,0,1,0.29387626,0.2098327,0.044049874,0.6595644,0.040689964,1.5010612,0.46257412,0.5374259,1,0.0733136,0.26317868,0.24423927,0.54371846
4000,0,2,0.29703283,0.2109375,0.042137783,0.6639836,0.0446924,1.5264912,0.3198309,0.6801691,2,0.06362531,0.27035984,0.23082386,0.57733583
4000,0,3,0.29924244,0.20438762,0.03605903,0.69034094,0.052030876,1.5490843,0.37313214,0.62686783,3,0.06001815,0.27327967,0.22395833,0.59090906
4000,0,4,0.30666035,0.20162563,0.032102272,0.7154356,0.037952304,1.5510526,0.38211492,0.6178851,4,0.05876184,0.27683082,0.22782512,0.5980114
4000,0,5,0.30429292,0.1969697,0.02977036,0.7260101,0.031480916,1.5561167,0.3850178,0.6149822,5,0.05066998,0.27998737,0.21946023,0.62910354
